Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
6,113118,32,62,0.0,87366.0,0.0,0.0,0.0,0.0,1412.0,1234.0,1409.1290322580644,22.60602260603391,772343.9240439187,830.990646935059,1216.3225806451608,2338.398867681876,12739.0,9.0,112007.0,3613.129032258064,3955.810972412909,13851.0,9.0,112187.0,1839.1311475409832,3232.2102317939743,14021.0,10.0,0,0,0,0,640,1240,282.89043299916904,548.10021393589,0.0,1412.0,919.642105263158,674.7394125171817,455273.2748040314,0,0,0,5,94,0,0,0,1.0,929.4255319148936,0.0,1409.1290322580646,0,0,0,87366,62,778753,0,0,0,0,11243,511,0,20,4921.285714285714,6109.448412480615,17372.0,951.0,8515.857142857143,2243.563937768912,12739.0,5846.0,googledrive
17,113853,116,17,142201.0,488.0,1250.0,34.0,1225.8706896551726,153.84371121777895,35.0,28.0,28.705882352941178,2.0237559722689187,1253273.9585254672,1168.1729950023275,862.5227272727269,2306.7386761595285,12973.0,7.0,113853.0,990.0260869565218,3119.2494386818457,20059.0,10.0,98289.0,6143.0625,5102.079595207559,12909.0,7.0,0,0,0,0,928,136,1018.857649776466,149.31534522586142,28.0,1250.0,1074.1716417910447,424.8239533856543,180475.3913702166,0,0,0,0,0,0,0,0,0.0,1082.248120300752,1225.8706896551723,28.705882352941178,0,0,0,142689,133,1253273,0,0,0,0,0,0,115,8,2797.8888888888887,1806.8696995387108,6674.0,554.0,8671.555555555555,2590.6958095804644,12973.0,5158.0,googledrive
6,113707,56,103,1412.0,145436.0,1412.0,0.0,25.214285714285708,188.68643679017163,1412.0,1412.0,1412.0,0.0,1291459.6286948032,1398.3307975762266,719.6645569620254,1507.293933315911,8748.0,5.0,112880.0,2052.3636363636365,2557.975323221229,9730.0,7.0,113691.0,1114.6176470588232,2166.1896648816223,10053.0,10.0,0,0,0,0,1120,2060,492.4938658130106,905.836931763216,0.0,1412.0,926.625,672.7475696372527,452589.2924528302,0,0,0,9,159,0,0,0,1.0,932.4528301886792,25.214285714285715,1412.0,0,0,0,146848,104,1291459,0,0,0,0,512,512,0,20,20005.25,23709.07916635875,54382.0,4125.0,8123.75,714.169155966101,8748.0,7095.0,googledrive
6,119590,148,76,207564.0,0.0,1412.0,0.0,1402.4594594594591,116.0656850375823,0.0,0.0,0.0,0.0,1735630.0694037962,1873.066309892132,536.2780269058293,1044.7711477551793,7964.0,4.0,119364.0,811.9999999999997,1525.6687821662708,8892.0,4.0,119294.0,1590.5866666666664,1901.296940663551,9405.0,6.0,0,0,0,0,2960,1520,1237.5616690358725,635.5046408562589,0.0,1412.0,922.5066666666668,673.4810762003636,453576.76000000007,0,0,0,12,224,0,0,0,0.0,926.625,1402.4594594594594,0.0,0,0,0,207564,147,1750044,0,0,0,0,13150,13156,147,20,22408.5,29406.13902458691,65746.0,3815.0,6185.5,1300.202163767876,7964.0,5113.0,googledrive
6,119429,40,38,1412.0,53656.0,1412.0,0.0,35.29999999999999,223.2568028078876,1412.0,1412.0,1412.0,0.0,461094.0391362232,653.1077041589564,1551.0259740259737,2253.106714680316,10014.0,57.0,119429.0,3062.282051282052,3004.4533608130696,10103.0,763.0,107619.0,2908.6216216216208,2820.6435372028072,10143.0,731.0,0,0,0,0,2204,760,334.9270277738238,318.1806763851326,0.0,1412.0,714.9367088607596,710.4543028623981,504745.31645569607,0,0,0,4,78,0,0,0,0.0,724.1025641025641,35.3,1412.0,0,0,0,55068,39,464250,0,0,0,0,512,512,0,20,10200.0,4652.398779124593,14232.0,3942.0,8080.142857142856,1183.937417908484,10014.0,6408.0,googledrive
6,119877,43,77,1412.0,108401.0,1412.0,0.0,32.837209302325576,215.3279813096377,1412.0,1089.0,1407.805194805195,36.80926619646306,916047.2817971754,1001.0260517029956,1007.3697478991596,2533.436681950022,21054.0,4.0,119877.0,2854.214285714286,4159.405348772911,21945.0,9.0,98289.0,1293.2763157894738,2418.251068292589,12705.0,4.0,0,0,0,0,860,1540,358.70100186024007,642.3250498427556,0.0,1412.0,919.214876033058,673.6608841077679,453818.9867768594,0,0,0,7,120,0,0,0,1.0,926.875,32.83720930232558,1407.8051948051948,0,0,0,109813,78,1117143,0,0,0,0,511,511,0,20,13169.8,10689.693947910764,29749.0,4352.0,10700.6,6189.225662391055,21054.0,5765.0,googledrive
17,118072,25,157,1940.0,195594.0,1250.0,28.0,77.60000000000002,244.26266599707785,1250.0,601.0,1245.8216560509557,51.795270448465246,1672996.1379497256,1541.43234636493,652.3314917127071,1602.196301800364,14666.0,3.0,116194.0,4841.416666666665,3166.27296904306,15985.0,297.0,118062.0,756.807692307692,2940.3150173899458,30457.0,3.0,0,0,0,0,200,1256,211.7352124127651,1329.697133952165,28.0,1250.0,1086.251366120219,414.76422825423646,172029.36503933236,0,0,0,0,0,0,0,0,6.0,1092.2197802197802,77.6,1245.8216560509554,0,0,0,197534,182,1672996,0,0,0,0,0,0,24,8,5325.6,4020.86375048944,10818.0,499.0,7531.0,3617.5642634236647,14666.0,5052.0,googledrive
6,119426,54,100,0.0,141054.0,0.0,0.0,0.0,0.0,1412.0,1266.0,1410.5400000000004,14.599999999999971,1181099.593053439,1289.5014485957831,780.5620915032682,1750.2802475982064,11470.0,5.0,117342.0,2214.0,3100.085538522098,13608.0,8.0,118360.0,1195.5555555555554,2431.3361625138127,12672.0,6.0,0,0,0,0,1080,2000,452.1628456115084,837.3386029842748,0.0,1412.0,910.0258064516128,677.1820521818598,458575.5317972351,0,0,0,10,154,0,0,0,1.0,915.9350649350648,0.0,1410.54,0,0,0,141054,100,1191737,0,0,0,0,11243,511,0,20,10514.5,16541.79833935839,44173.0,1202.0,8403.833333333332,1891.216795258192,11470.0,6656.0,googledrive
17,113005,23,133,1936.0,165895.0,1250.0,30.0,84.17391304347827,254.1471750015428,1250.0,895.0,1247.3308270676691,30.78240391810625,1485164.3732578205,1380.4698907128004,729.0645161290325,1778.48169843122,9661.0,3.0,113005.0,5136.590909090908,4977.1858338498205,13401.0,7.0,94736.0,717.6969696969695,2069.078239804743,11268.0,3.0,0,0,0,0,184,1064,203.530817220477,1176.9390734923234,30.0,1250.0,1076.9490445859867,424.4593966896997,180165.77943818385,0,0,0,0,0,0,0,0,5.0,1083.8525641025642,84.17391304347827,1247.3308270676691,0,0,0,167831,156,1485164,0,0,0,0,0,0,22,8,4368.400000000001,3585.359898252894,10255.0,9.0,6932.099999999999,1344.7024825836631,9661.0,5140.0,googledrive
6,118775,105,54,146487.0,0.0,1412.0,0.0,1395.1142857142854,141.90078564628516,0.0,0.0,0.0,0.0,1233315.0915596716,1338.6655440959798,751.7405063291139,1927.3201525565744,13213.0,4.0,118775.0,1142.0673076923078,2639.2731283274056,14307.0,6.0,117565.0,2218.207547169812,3358.55132093088,14229.0,4.0,0,0,0,0,2100,1080,884.0244159124394,454.6411281835403,0.0,1412.0,915.5437499999998,674.5367648471824,454999.84713050304,0,0,0,10,159,0,0,0,0.0,921.3018867924528,1395.1142857142856,0.0,0,0,0,146487,104,1243797,0,0,0,0,13150,13150,104,20,9293.166666666666,12092.113039773763,33053.0,1668.0,9429.5,2563.443289795973,13213.0,5291.0,googledrive
17,118682,2,3,64.0,2472.0,36.0,28.0,32.0,5.656854249492381,1250.0,28.0,824.0,689.9246335651453,21368.025479853728,42.129387775736845,29670.5,23867.72004891404,57651.0,9.0,118682.0,118682.0,0.0,118682.0,118682.0,25783.0,12891.5,18218.6062172714,25774.0,9.0,0,0,0,0,16,24,16.85175511029474,25.277632665442106,28.0,1250.0,427.33333333333337,615.8086282820879,379220.26666666666,0,0,0,0,0,0,0,0,1.0,512.8,32.0,824.0,0,0,0,2536,5,21368,0,0,0,0,0,0,1,8,9.0,0.0,9.0,9.0,39557.66666666666,16369.657978508085,57651.0,25774.0,googledrive
6,118993,80,41,110837.0,0.0,1412.0,0.0,1385.4625000000003,175.8496872331595,0.0,0.0,0.0,0.0,931458.1530005968,1016.8665383678032,991.6083333333336,2209.646176078736,12541.0,5.0,106452.0,1347.4936708860762,2643.3673982030014,12028.0,5.0,118720.0,2968.000000000001,3717.1280201183167,13477.0,8.0,0,0,0,0,1600,820,672.3084551192087,344.55808324859447,0.0,1412.0,908.5,676.0850996608867,457091.0619834711,0,0,0,7,121,0,0,0,0.0,916.00826446281,1385.4625,0.0,0,0,0,110837,79,1056264,0,0,0,0,13150,13156,79,20,8212.285714285714,5429.874943749801,18605.0,2205.0,8786.714285714286,2630.8677728261523,12541.0,5830.0,googledrive
6,118866,88,45,124256.0,0.0,1412.0,1412.0,1412.0,0.0,0.0,0.0,0.0,0.0,1045345.178604479,1118.907004526105,900.4999999999998,1555.7700506121332,8850.0,5.0,118866.0,1366.2758620689651,2232.538359730108,9960.0,6.0,114531.0,2602.977272727272,2740.4837587604125,10053.0,5.0,0,0,0,0,1760,900,740.3294466037387,378.5775579223664,0.0,1412.0,937.820895522388,669.3568886417202,448038.6443721242,0,0,0,8,133,0,0,0,0.0,944.872180451128,1412.0,0.0,0,0,0,124256,88,1045345,0,0,0,0,511,11248,87,20,14287.0,8586.27841384147,26958.0,6956.0,6995.8,1355.4695496395336,8850.0,5408.0,googledrive
6,118625,40,78,0.0,110136.0,0.0,0.0,0.0,0.0,1412.0,1412.0,1412.0,0.0,928438.3561643836,994.7312961011592,1013.8888888888888,4382.3470757940095,45334.0,7.0,117523.0,3013.410256410257,7534.644655882475,46174.0,13.0,117703.0,1528.6103896103891,5532.423096608813,46232.0,10.0,0,0,0,0,800,1560,337.1970495258167,657.5342465753425,0.0,1412.0,925.5126050420168,673.8441184919602,454065.8960262069,0,0,0,7,118,0,0,0,1.0,933.3559322033898,0.0,1412.0,0,0,0,110136,78,935711,0,0,0,0,16075,512,0,20,16595.666666666664,19815.34825162892,38861.0,898.0,21512.0,20726.78892158648,45334.0,7605.0,googledrive
17,116797,154,19,191832.0,549.0,1250.0,589.0,1245.6623376623377,53.2641979328303,34.0,28.0,28.89473684210526,1.997073882851421,1647139.9094154816,1481.2024281445586,679.0523255813953,2116.596231082621,18548.0,5.0,116797.0,763.3790849673205,3060.2850615556613,32795.0,5.0,103137.0,5729.833333333334,5058.933882688306,18548.0,18.0,0,0,0,0,1232,152,1318.527016961052,162.67541118350644,28.0,1250.0,1112.8218390804593,383.87738496547007,147361.84668792773,0,0,0,0,0,0,0,0,0.0,1119.2543352601156,1245.6623376623377,28.894736842105264,0,0,0,192381,173,1647139,0,0,0,0,0,0,153,8,4267.4,2788.11456005667,7395.0,249.0,10149.333333333334,5060.307961642914,18548.0,5078.0,googledrive
17,119819,35,330,2220.0,411831.0,1250.0,28.0,63.42857142857143,206.47707260760225,1250.0,588.0,1247.9727272727275,36.44276665923568,3455637.252856392,3046.2614443452208,329.173076923077,606.1039426085289,3704.0,3.0,118400.0,3482.35294117647,2048.642179773877,12848.0,100.0,119809.0,364.161094224924,946.8772882319709,13375.0,3.0,0,0,0,0,280,2640,292.107261786528,2754.154182558693,28.0,1250.0,1134.7021857923503,356.1616784561313,126851.14120068868,0,0,0,0,0,0,0,0,9.0,1137.8109589041096,63.42857142857143,1247.9727272727273,0,0,0,414051,365,3455637,0,0,0,0,0,0,34,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,googledrive
17,119233,157,18,194405.0,509.0,1250.0,35.0,1238.2484076433118,108.64820057337708,33.0,28.0,28.27777777777778,1.1785113019775793,1634731.9953368611,1467.7144750194996,685.2471264367816,2339.1515041537514,15424.0,3.0,119233.0,764.3141025641021,3941.723249813768,43027.0,3.0,117413.0,6906.64705882353,8188.10767165693,31603.0,10.0,0,0,0,0,1256,144,1316.7495575889225,150.9649174305771,28.0,1250.0,1107.6647727272723,390.1697449029873,152232.4298376622,0,0,0,0,0,0,0,0,0.0,1113.9942857142858,1238.248407643312,28.27777777777778,0,0,0,194914,175,1634731,0,0,0,0,0,0,156,8,5795.428571428572,3965.50080305724,11657.0,503.0,11035.0,4318.791767767153,15424.0,5095.0,googledrive
17,116263,104,11,129630.0,308.0,1250.0,888.0,1246.4423076923076,35.4980724003067,28.0,28.0,28.0,0.0,1117621.2552574766,989.1366986917592,1019.8508771929822,2573.546206095925,12463.0,3.0,116263.0,1128.7669902912623,3088.909167834978,18219.0,3.0,88523.0,8852.3,6662.696585384096,17125.0,5.0,0,0,0,0,832,88,894.5236231647214,94.61307552703784,28.0,1250.0,1130.931034482758,360.1044709317109,129675.22998500743,0,0,0,0,0,0,0,0,0.0,1140.7652173913043,1246.4423076923076,28.0,0,0,0,129938,115,1117621,0,0,0,0,0,0,103,8,2799.5,2349.8681877926683,7535.0,8.0,8825.8,2282.1417231286155,12463.0,5729.0,googledrive
6,45079,2,0,400.0,0.0,400.0,0.0,200.0,282.842712474619,0.0,0.0,0.0,0.0,8873.31129794361,44.36655648971805,45079.0,0.0,45079.0,45079.0,45079.0,45079.0,0.0,45079.0,45079.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,44.36655648971805,0.0,0.0,400.0,266.66666666666663,230.9401076758503,53333.333333333336,0,0,0,1,2,0,0,0,0.0,400.0,200.0,0.0,0,0,0,0,0,0,0,0,0,0,514,0,0,20,0.0,0.0,0.0,0.0,45079.0,0.0,45079.0,45079.0,googledrive
17,118405,37,318,1063.0,396825.0,37.0,28.0,28.729729729729726,2.490522576228271,1250.0,589.0,1247.877358490566,37.06870664804446,3360398.631814535,2998.1841983024365,334.4774011299434,777.2681883354844,5872.0,5.0,116937.0,3248.25,1997.879538410662,8566.0,8.0,105792.0,333.7287066246059,1603.031874913839,25799.0,5.0,0,0,0,0,296,2544,312.4868037667328,2685.697394535704,28.0,1250.0,1117.7415730337077,378.6142643857884,143348.76119639172,0,0,0,0,0,0,0,0,8.0,1120.8901408450704,28.72972972972973,1247.877358490566,0,0,0,397888,355,3360398,0,0,0,0,0,0,36,8,46061.0,0.0,46061.0,46061.0,5872.0,0.0,5872.0,5872.0,googledrive
17,117628,103,9,128075.0,243.0,1250.0,582.0,1243.4466019417475,65.81684749978977,27.0,27.0,27.0,0.0,1090879.7225150475,952.154248988336,1059.7117117117111,3108.0911604373614,21891.0,3.0,117628.0,1153.2156862745096,3709.255190982511,27460.0,3.0,110963.0,13870.375,12969.903380381387,41330.0,20.0,0,0,0,0,824,72,875.6418539803449,76.5123950079913,27.0,1250.0,1146.6194690265486,336.74045003385214,113394.13068900128,0,0,0,0,0,0,0,0,0.0,1156.857142857143,1243.4466019417475,27.0,0,0,0,128318,112,1090879,0,0,0,0,0,0,102,8,2796.1428571428573,1671.4147130072604,5831.0,914.0,10687.75,5512.083991429324,21891.0,5545.0,googledrive
17,119398,225,17,279369.0,477.0,1250.0,37.0,1241.6399999999996,91.91936101046085,29.0,28.0,28.058823529411764,0.242535625036333,2343808.103988341,2026.8346203454,495.4273858921163,1502.1603983641546,17134.0,3.0,119398.0,533.026785714286,1737.308422627691,18162.0,3.0,109702.0,6856.375,5696.260853987172,24873.0,2254.0,0,0,0,0,1800,136,1884.4536759409705,142.38094440442887,28.0,1250.0,1151.781893004115,330.40747095195144,109169.09686086464,0,0,0,0,0,0,0,0,0.0,1156.5413223140497,1241.64,28.058823529411764,0,0,0,279846,242,2343808,0,0,0,0,0,0,224,8,24237.33333333333,20359.09709032631,40113.0,1284.0,11336.333333333334,5611.348708940956,17134.0,5932.0,googledrive
6,119704,118,33,165204.0,0.0,1412.0,0.0,1400.0338983050844,129.98513604724332,0.0,0.0,0.0,0.0,1380104.2571676802,1261.4448974136203,798.0266666666666,2431.818431789297,17436.0,5.0,104224.0,890.8034188034189,2712.34769869368,18820.0,9.0,119007.0,3718.968750000001,5269.202684892261,18908.0,5.0,0,0,0,0,2396,1720,985.7648867205774,275.68001069304285,0.0,1412.0,1086.868421052631,596.4188790280423,355715.4792610666,0,0,0,13,151,0,0,0,0.0,1094.0662251655629,1400.033898305085,0.0,0,0,0,165204,117,1599093,0,0,0,0,13145,13072,117,20,8048.166666666666,6768.158491544555,19294.0,2055.0,11701.333333333334,4261.809318431159,17436.0,6230.0,googledrive
17,114069,183,20,228379.0,569.0,1250.0,887.0,1247.9726775956274,26.8369991636504,37.0,28.0,28.45,2.01246117974981,2007100.9652052703,1779.6246131727287,564.6980198019803,1620.376088921426,12049.0,4.0,114069.0,626.7527472527472,2665.2026737416213,30602.0,4.0,101467.0,5340.368421052632,3496.42681431147,12734.0,985.0,0,0,0,0,1464,160,1604.292138968519,175.33247420420972,28.0,1250.0,1128.4215686274515,364.4295748158797,132808.91500048287,0,0,0,0,0,0,0,0,0.0,1133.9802955665025,1247.9726775956285,28.45,0,0,0,228948,203,2007100,0,0,0,0,0,0,182,8,5366.125,4005.121379915613,12232.0,693.0,7664.5,2574.1667167676387,12049.0,5037.0,googledrive
6,119016,57,110,0.0,154558.0,0.0,0.0,0.0,0.0,1412.0,650.0,1405.0727272727272,72.65384930051412,1298632.1166901928,1403.1726826645158,716.9638554216871,1722.3013106730943,12249.0,4.0,119016.0,2125.285714285714,2947.3081260042004,13071.0,10.0,118013.0,1082.688073394495,2351.727775791772,13139.0,4.0,0,0,0,0,1140,2200,478.9272030651341,924.2454795993816,0.0,1412.0,919.9880952380952,672.5991945461536,452389.67650413467,0,0,0,11,167,0,0,0,1.0,925.497005988024,0.0,1405.0727272727272,0,0,0,154558,110,1309669,0,0,0,0,11248,511,0,20,6701.75,4406.415606816951,14062.0,2825.0,7698.375,2229.482318995664,12249.0,5284.0,googledrive
17,112099,98,10,120605.0,289.0,1250.0,40.0,1230.6632653061224,139.48320993275638,37.0,28.0,28.9,2.846049894151541,1078457.434945896,963.4341073515376,1047.6542056074768,2884.447323219868,20754.0,3.0,112099.0,1155.659793814433,3632.378195040286,28396.0,3.0,104007.0,11556.333333333334,7665.94465803139,20754.0,5.0,0,0,0,0,784,80,874.2272455597284,89.20686179180902,28.0,1250.0,1120.5871559633024,372.793017017764,138974.63353720692,0,0,0,0,0,0,0,0,0.0,1130.962962962963,1230.6632653061224,28.9,0,0,0,120894,108,1078457,0,0,0,0,0,0,97,8,3171.875,2525.298479529556,8452.0,745.0,9097.555555555557,5076.358934096148,20754.0,5010.0,googledrive
17,119738,218,22,271845.0,621.0,1250.0,602.0,1246.9954128440363,43.88847383474461,33.0,28.0,28.227272727272727,1.0660035817780522,2275518.214768912,2004.37622141676,500.99581589958143,1236.6760290483342,6607.0,3.0,119738.0,551.7880184331797,2140.0566086412555,24626.0,3.0,117403.0,5590.619047619048,3481.9281795607226,15957.0,8.0,0,0,0,0,1744,176,1820.6417344535569,183.734486963203,28.0,1250.0,1135.7510373443988,354.22612282646435,125476.1460926694,0,0,0,0,0,0,0,0,0.0,1140.4833333333331,1246.9954128440368,28.227272727272727,0,0,0,272466,240,2275518,0,0,0,0,0,0,217,8,12567.0,14372.136306061117,33759.0,2922.0,6035.571428571428,547.5870880943223,6607.0,5165.0,googledrive
6,117201,54,111,1412.0,156264.0,1412.0,0.0,26.14814814814814,192.14886204499152,1412.0,944.0,1407.7837837837842,44.42059420121694,1345346.882705779,1407.837817083472,714.6402439024396,1598.855675478099,8808.0,5.0,116122.0,2190.981132075472,2840.8719848406654,10115.0,6.0,117190.0,1065.3636363636365,2192.719838140252,10010.0,7.0,0,0,0,0,1080,2220,460.7469219545909,947.0908951288812,0.0,1412.0,958.3614457831322,659.323152998832,434707.0200803213,0,0,0,12,165,0,0,0,2.0,964.1696969696968,26.14814814814815,1407.7837837837835,0,0,0,157676,112,1345346,0,0,0,0,511,511,0,20,10789.166666666668,4179.788531333454,14411.0,4555.0,7956.5,1065.0265254912667,8808.0,5952.0,googledrive
17,31687,2,1,153.0,25.0,121.0,32.0,76.5,62.932503525602726,25.0,25.0,25.0,0.0,5617.445640167893,94.6760501151892,15843.5,8109.807673428513,21578.0,10109.0,31687.0,31687.0,0.0,31687.0,31687.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,63.11736674345946,31.55868337172973,25.0,121.0,74.75,53.48130514488217,2860.25,0,0,0,0,0,0,0,0,0.0,99.66666666666669,76.5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,15843.5,8109.807673428513,21578.0,10109.0,googledrive
17,33338,2,0,66.0,0.0,34.0,32.0,33.0,1.4142135623730951,0.0,0.0,0.0,0.0,1979.722838802568,59.991601175835385,33338.0,0.0,33338.0,33338.0,33338.0,33338.0,0.0,33338.0,33338.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,59.991601175835385,0.0,32.0,34.0,32.666666666666664,1.1547005383792517,1.3333333333333333,0,0,0,0,0,0,0,0,0.0,49.0,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,33338.0,0.0,33338.0,33338.0,googledrive
6,119747,63,120,0.0,169413.0,0.0,0.0,0.0,0.0,1412.0,1385.0,1411.7749999999992,2.464751508773288,1414757.7809882502,1528.222001386256,657.9505494505491,1333.6218589744633,8946.0,5.0,118401.0,1909.693548387096,2371.8793930905363,10137.0,9.0,119444.0,1003.7310924369744,1925.8986354931967,9951.0,9.0,0,0,0,0,1260,2400,526.1092135919897,1002.1127877942662,0.0,1412.0,920.7228260869562,674.238468880815,454597.51291874575,0,0,0,11,183,0,0,0,1.0,925.7540983606556,0.0,1411.775,0,0,0,169413,120,1418346,0,0,0,0,16075,512,0,20,28621.0,42948.51239565813,78212.0,3473.0,8287.666666666666,719.869664129093,8946.0,7519.0,googledrive
17,114053,16,221,458.0,276250.0,37.0,28.0,28.625,2.247220505424424,1250.0,1250.0,1250.0,0.0,2426135.217837321,2077.9812894005418,483.2754237288133,1886.497390581295,20662.0,3.0,111799.0,7453.2666666666655,7480.48748857096,25042.0,8.0,112345.0,510.6590909090909,2191.093108725458,22356.0,3.0,0,0,0,0,128,1768,140.285656668391,1937.695632732151,28.0,1250.0,1162.756302521008,315.22506771280257,99366.84331454097,0,0,0,0,0,0,0,0,13.0,1167.662447257384,28.625,1250.0,0,0,0,276708,237,2426135,0,0,0,0,0,0,15,8,5546.833333333333,4221.683333300434,11499.0,1412.0,10519.833333333334,5815.570631216396,20662.0,5626.0,googledrive
6,119608,84,165,0.0,232980.0,0.0,0.0,0.0,0.0,1412.0,1412.0,1412.0,0.0,1947863.01919604,2081.800548458297,482.2903225806451,926.19195791257,6907.0,6.0,119608.0,1441.0602409638554,1834.094774723552,8452.0,6.0,115086.0,701.7439024390243,1411.5062816337115,7922.0,9.0,0,0,0,0,1680,3300,702.2941609256906,1379.5063875326064,0.0,1412.0,931.92,670.2185653211978,449192.9253012047,0,0,0,15,249,0,0,0,1.0,935.6626506024096,0.0,1412.0,0,0,0,232980,165,2024399,0,0,0,0,16080,512,0,20,49661.5,62752.19129640016,94034.0,5289.0,6814.5,130.8147545195113,6907.0,6722.0,googledrive
6,116679,155,77,217448.0,0.0,1412.0,0.0,1402.8903225806448,113.41456924103288,0.0,0.0,0.0,0.0,1863642.9863128755,1988.3612303842165,505.103896103896,964.8574382338504,4925.0,7.0,116679.0,757.6558441558443,1420.3412706906256,5903.0,8.0,114890.0,1511.7105263157896,1846.96007403726,6131.0,9.0,0,0,0,0,3100,1540,1328.4309944377308,659.9302359464856,0.0,1412.0,933.2532188841202,669.8640175312663,448717.8019831287,0,0,0,13,232,0,0,0,0.0,937.2758620689656,1402.8903225806453,0.0,0,0,0,217448,154,1879688,0,0,0,0,11248,11243,154,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,googledrive
6,118538,47,91,0.0,128492.0,0.0,0.0,0.0,0.0,1412.0,1412.0,1412.0,0.0,1083973.071926302,1164.1836373146164,865.2408759124097,2615.235507125245,26711.0,2.0,117605.0,2556.63043478261,4567.05091502016,27931.0,4.0,117648.0,1307.1999999999996,3480.514872799034,27892.0,4.0,0,0,0,0,940,1820,396.49732575207946,767.6863115625368,0.0,1412.0,924.402877697842,673.7969926009135,454002.3872380355,0,0,0,8,138,0,0,0,1.0,931.1014492753624,0.0,1412.0,0,0,0,128492,91,1092173,0,0,0,0,16071,512,0,20,3358.333333333333,2959.8102416652773,7152.0,955.0,9789.833333333332,8390.160342130934,26711.0,5083.0,googledrive
17,119161,150,13,187500.0,373.0,1250.0,1250.0,1250.0,0.0,37.0,28.0,28.692307692307693,2.496150883013532,1576631.616048875,1367.8972146927267,735.5617283950618,1903.1484536258888,10750.0,3.0,119161.0,799.7382550335568,2244.780063252972,12566.0,3.0,106573.0,8881.083333333334,4542.88001278991,15426.0,3589.0,0,0,0,0,1200,104,1258.801117815393,109.09609687733402,28.0,1250.0,1153.189024390244,330.9561268742532,109531.95791560676,0,0,0,0,0,0,0,0,0.0,1160.2638036809817,1250.0,28.692307692307693,0,0,0,187873,163,1576631,0,0,0,0,0,0,149,8,7892.428571428571,7817.3231961062575,24328.0,1200.0,8739.42857142857,1725.67000100858,10750.0,5384.0,googledrive
17,113980,137,11,170028.0,313.0,1250.0,28.0,1241.0802919708035,104.40250577298814,33.0,28.0,28.454545454545453,1.507556722888818,1494481.4879803474,1298.4734163888402,775.3741496598636,2298.178472303676,13647.0,3.0,113980.0,838.0882352941178,2617.065578851381,14969.0,3.0,84146.0,8414.600000000002,5875.886811556382,12719.0,6.0,0,0,0,0,1096,88,1201.9652570626426,96.5081593261976,28.0,1250.0,1143.4161073825512,345.9010774982855,119647.55541447487,0,0,0,0,0,0,0,0,0.0,1151.141891891892,1241.0802919708028,28.454545454545453,0,0,0,170341,148,1494481,0,0,0,0,0,0,136,8,3235.222222222222,1837.419370868949,6827.0,1254.0,9263.555555555557,2397.9362539020462,13647.0,5841.0,googledrive
